EstacaoCodigo;Data;Maxima;Minima;Media
66380000;01/11/1967;55.675;23.147;30.183
66380000;01/10/1967;40.749;20.603;26.093
66380000;01/09/1967;23.147;20.603;21.214
66380000;01/08/1967;23.147;21.861;22.4
66380000;01/07/1967;27.167;23.147;25.419
66380000;01/06/1967;30.698;27.167;29.202
66380000;01/05/1967;50.145;29.979;36.86
66380000;01/04/1967;158.303;40.749;69.523
66380000;01/03/1967;91.02;49.065;64.053
66380000;01/02/1967;131.847;40.749;71.149
66380000;01/01/1967;71.043;26.891;33.8
66380000;01/12/1966;34.207;24.5;28.099
66380000;01/11/1966;43.057;26.891;33.391
66380000;01/10/1966;45.15;24.5;33.879
66380000;01/09/1966;25.678;23.357;24.162
66380000;01/08/1966;25.678;23.357;24.515
66380000;01/07/1966;29.424;25.678;27.709
66380000;01/06/1966;;;
66450001;01/05/2020;215.177;66.715;82.865
66450001;01/04/2020;154.969;78.523;106.876
66450001;01/03/2020;745.521;125.603;195.462
66450001;01/02/2020;565.131;112.686;289.003
66450001;01/01/2020;355.392;74.123;115.846
66450001;01/12/2019;194.924;75.212;116.64
66450001;01/11/2019;148.861;56.778;75.783
66450001;01/10/2019;107.447;39.724;56.149
66450001;01/09/2019;57.257;37.987;43.105
66450001;01/08/2019;55.354;46.298;50.167
66450001;01/07/2019;66.2;55.354;60.93
66450001;01/06/2019;90.051;66.715;76.936
66450001;01/05/2019;282.654;92.446;142.415
66450001;01/04/2019;451.282;136.271;220.685
66450001;01/03/2019;599.893;128.407;275.052
66450001;01/02/2019;677.034;118.043;216.325
66450001;01/01/2019;535.527;102.328;188.997
66450001;01/12/2018;505.328;82.473;171.868
66450001;01/11/2018;395.324;64.667;190.294
66450001;01/10/2018;183.063;45.866;75.24
66450001;01/09/2018;61.155;37.41;47.106
66450001;01/08/2018;59.191;44.41;48.525
66450001;01/07/2018;62.149;52.097;57.403
66450001;01/06/2018;80.205;62.149;72.821
66450001;01/05/2018;131.954;78.523;96.656
66450001;01/04/2018;503.976;112.686;220.804
66450001;01/03/2018;457.717;145.103;244.485
66450001;01/02/2018;550.94;172.368;308.693
66450001;01/01/2018;529.974;129.113;284.737
66450001;01/12/2017;517.582;154.969;256.904
66450001;01/11/2017;266.46;53.481;110.094
66450001;01/10/2017;77.967;33.979;45.915
66450001;01/09/2017;45.001;33.979;38.581
66450001;01/08/2017;91.245;44.41;51.126
66450001;01/07/2017;59.191;48.048;53.01
66450001;01/06/2017;77.412;57.738;66.262
66450001;01/05/2017;176.445;77.412;93.91
66450001;01/04/2017;373.931;104.234;146.186
66450001;01/03/2017;525.828;136.271;273.776
66450001;01/02/2017;517.582;179.74;286.604
66450001;01/01/2017;643.213;76.859;228.418
66450001;01/12/2016;260.504;69.318;127.535
66450001;01/11/2016;154.969;65.176;97.403
66450001;01/10/2016;193.208;38.565;67.555
66450001;01/09/2016;53.946;39.144;45.222
66450001;01/08/2016;70.373;38.565;45.039
66450001;01/07/2016;53.481;44.41;48.162
66450001;01/06/2016;88.274;53.481;65.603
66450001;01/05/2016;89.457;65.176;73.291
66450001;01/04/2016;148.861;82.473;110.348
66450001;01/03/2016;602.834;156.514;275.94
66450001;01/02/2016;361.137;129.82;202.381
66450001;01/01/2016;628.112;106.156;278.878
66450001;01/12/2015;248.786;77.095;124.681
66450001;01/11/2015;146.449;58.273;94.307
66450001;01/10/2015;108.618;39.724;55.044
66450001;01/09/2015;93.318;38.565;49.571
66450001;01/08/2015;56.435;43.232;49.131
66450001;01/07/2015;188.681;57.047;75.776
66450001;01/06/2015;103.258;68.217;85.123
66450001;01/05/2015;241.117;105.933;144.791
66450001;01/04/2015;453.851;178.521;257.556
66450001;01/03/2015;822.257;194.522;332.316
66450001;01/02/2015;1056.462;111.312;290.872
66450001;01/01/2015;385.746;140.149;195.03
66450001;01/12/2014;568.692;160.13;333.141
66450001;01/11/2014;268.093;57.596;104.415
66450001;01/10/2014;124.758;44.629;58.738
66450001;01/09/2014;70.715;46.405;55.973
66450001;01/08/2014;69.671;50.958;56.641
66450001;01/07/2014;113.299;58.569;72.004
66450001;01/06/2014;107.113;70.715;83.496
66450001;01/05/2014;270.779;97.489;124.819
66450001;01/04/2014;597.393;129.983;278.486
66450001;01/03/2014;671.433;177.549;304.071
66450001;01/02/2014;626.619;129.983;296.86
66450001;01/01/2014;492.537;133.955;224.334
66450001;01/12/2013;667.654;77.105;248.444
66450001;01/11/2013;220.756;65.55;98.305
66450001;01/10/2013;110.809;55.668;68.623
66450001;01/09/2013;61.525;47.302;51.719
66450001;01/08/2013;60.534;51.887;55.753
66450001;01/07/2013;76.026;61.525;68.011
66450001;01/06/2013;254.814;78.19;103.233
66450001;01/05/2013;144.762;92.805;110.706
66450001;01/04/2013;641.428;148.896;223.632
66450001;01/03/2013;608.291;198.712;350.736
66450001;01/02/2013;1217.668;231.557;481.977
66450001;01/01/2013;1432.311;87.073;405.968
66450001;01/12/2012;239.217;81.479;123.728
66450001;01/11/2012;380.065;49.117;141.93
66450001;01/10/2012;167.306;43.75;67.085
66450001;01/09/2012;119.614;40.303;50.917
66450001;01/08/2012;55.668;43.75;48.897
66450001;01/07/2012;70.715;55.668;62.447
66450001;01/06/2012;173.131;70.715;91.724
66450001;01/05/2012;171.668;78.19;102.932
66450001;01/04/2012;171.668;103.464;129.37
66450001;01/03/2012;456.017;127.361;194.346
66450001;01/02/2012;540.526;136.627;234.768
66450001;01/01/2012;959.531;97.489;371.34
66450001;01/12/2011;209.625;63.526;104.325
66450001;01/11/2011;124.758;58.569;76.702
66450001;01/10/2011;157.293;50.958;76.156
66450001;01/09/2011;52.823;47.302;49.248
66450001;01/08/2011;60.534;50.958;56.154
66450001;01/07/2011;71.766;58.569;64.474
66450001;01/06/2011;90.496;68.632;75.67
66450001;01/05/2011;174.599;82.587;108.286
66450001;01/04/2011;615.598;126.057;225.16
66450001;01/03/2011;679.015;219.153;455.378
66450001;01/02/2011;845.457;148.896;307.343
66450001;01/01/2011;1003.141;173.131;353.791
66450001;01/12/2010;164.421;68.632;96.792
66450001;01/11/2010;217.554;64.535;98.932
66450001;01/10/2010;101.058;47.302;64.799
66450001;01/09/2010;50.958;43.75;47.104
66450001;01/08/2010;55.668;49.117;52.567
66450001;01/07/2010;65.55;56.629;61.229
66450001;01/06/2010;80.377;64.535;73.174
66450001;01/05/2010;128.669;80.377;97.469
66450001;01/04/2010;499.29;109.572;199.471
66450001;01/03/2010;579.393;132.626;256.975
66450001;01/02/2010;622.937;140.673;340.871
66450001;01/01/2010;740.806;185.005;366.437
66450001;01/12/2009;1255.719;107.113;405.445
66450001;01/11/2009;265.417;72.822;134.621
66450001;01/10/2009;177.549;56.629;80.024
66450001;01/09/2009;123.465;53.765;69.833
66450001;01/08/2009;107.113;52.875;58.933
66450001;01/07/2009;71.519;60.395;64.415
66450001;01/06/2009;183.113;71.519;86.457
66450001;01/05/2009;114.792;85.414;98.677
66450001;01/04/2009;660.072;111.013;249.913
66450001;01/03/2009;682.155;138.059;305.055
66450001;01/02/2009;1284.13;144.694;340.404
66450001;01/01/2009;263.504;80.72;133.375
66450001;01/12/2008;287.252;79.556;150.742
66450001;01/11/2008;176.101;76.088;107.661
66450001;01/10/2008;97.411;55;70.616
66450001;01/09/2008;78.396;52.875;57.78
66450001;01/08/2008;72.655;56.07;62.84
66450001;01/07/2008;86.598;67.018;75.545
66450001;01/06/2008;119.876;87.785;98.543
66450001;01/05/2008;300.773;101.08;145.332
66450001;01/04/2008;634.653;176.101;301.79
66450001;01/03/2008;616.725;187.35;386.075
66450001;01/02/2008;738.541;183.113;333.337
66450001;01/01/2008;682.155;96.195;321.823
66450001;01/12/2007;243.043;81.888;124.919
66450001;01/11/2007;117.328;59.306;86.655
66450001;01/10/2007;118.601;47.65;61.244
66450001;01/09/2007;56.07;48.685;51.41
66450001;01/08/2007;65.903;52.875;57.445
66450001;01/07/2007;97.411;62.584;68.296
66450001;01/06/2007;85.414;64.792;74.744
66450001;01/05/2007;138.059;83.06;95.806
66450001;01/04/2007;166.393;103.543;128.527
66450001;01/03/2007;553.791;143.361;243.487
66450001;01/02/2007;856.248;281.908;429.886
66450001;01/01/2007;844.186;213.527;366.508
66450001;01/12/2006;550.369;139.381;271.825
66450001;01/11/2006;306.246;79.556;135.028
66450001;01/10/2006;188.767;71.519;104.903
66450001;01/09/2006;114.792;55;67.851
66450001;01/08/2006;64.792;56.07;59.286
66450001;01/07/2006;107.263;61.487;70.814
66450001;01/06/2006;99.854;69.26;83.447
66450001;01/05/2006;138.059;97.411;114.827
66450001;01/04/2006;602.522;140.705;287.65
66450001;01/03/2006;620.295;235.531;393.824
66450001;01/02/2006;493.421;123.723;199.015
66450001;01/01/2006;490.144;109.759;218.015
66450001;01/12/2005;342.713;114.792;190.963
66450001;01/11/2005;152.749;67.018;97.088
66450001;01/10/2005;116.058;56.07;75.323
66450001;01/09/2005;134.114;51.82;62.193
66450001;01/08/2005;59.306;51.82;56.253
66450001;01/07/2005;74.939;60.395;64.309
66450001;01/06/2005;96.195;70.388;77.29
66450001;01/05/2005;125.011;81.888;94.43
66450001;01/04/2005;328.506;112.269;159.702
66450001;01/03/2005;808.386;138.059;296.003
66450001;01/02/2005;454.637;127.596;218.598
66450001;01/01/2005;761.56;155.456;357.369
66450001;01/12/2004;389.663;73.795;136.772
66450001;01/11/2004;245.567;71.519;114.928
66450001;01/10/2004;121.155;53.935;80.178
66450001;01/09/2004;63.686;52.875;57.95
66450001;01/08/2004;71.519;58.223;65.744
66450001;01/07/2004;130.194;70.388;81.095
66450001;01/06/2004;107.263;73.795;86.86
66450001;01/05/2004;180.301;93.774;112.774
66450001;01/04/2004;263.504;118.601;156.317
66450001;01/03/2004;477.117;131.498;244.671
66450001;01/02/2004;1001.622;308.997;485.074
66450001;01/01/2004;976.099;146.029;375.745
66450001;01/12/2003;777.053;116.058;222.925
66450001;01/11/2003;150.053;63.686;89.437
66450001;01/10/2003;113.529;60.395;81.611
66450001;01/09/2003;106.019;58.223;67.509
66450001;01/08/2003;74.939;63.686;68.076
66450001;01/07/2003;88.975;71.519;80.866
66450001;01/06/2003;125.011;90.17;102.685
66450001;01/05/2003;197.322;117.328;144.251
66450001;01/04/2003;746.185;187.35;394.605
66450001;01/03/2003;682.155;184.522;366.98
66450001;01/02/2003;627.459;181.705;366.034
66450001;01/01/2003;959.221;136.741;386.461
66450001;01/12/2002;438.829;84.235;187.458
66450001;01/11/2002;320.09;78.396;115.062
66450001;01/10/2002;183.113;67.018;89.824
66450001;01/09/2002;112.269;61.487;73.189
66450001;01/08/2002;92.569;62.584;70.649
66450001;01/07/2002;109.759;73.795;79.246
66450001;01/06/2002;99.854;79.556;89.888
66450001;01/05/2002;148.709;99.854;117.964
66450001;01/04/2002;260.913;123.723;172.529
66450001;01/03/2002;454.637;188.767;303.903
66450001;01/02/2002;836.181;273.964;494.913
66450001;01/01/2002;620.295;218.347;391.111
66450001;01/12/2001;1010.184;170.538;485.352
66450001;01/11/2001;263.504;76.088;131.209
66450001;01/10/2001;187.35;58.223;87.573
66450001;01/09/2001;147.368;41.551;63.032
66450001;01/08/2001;64.792;46.62;51.458
66450001;01/07/2001;71.519;57.144;61.583
66450001;01/06/2001;99.854;68.137;76.683
66450001;01/05/2001;218.347;77.24;107.886
66450001;01/04/2001;311.757;92.569;144.094
66450001;01/03/2001;516.589;144.694;226.381
66450001;01/02/2001;334.162;91.367;142.185
66450001;01/01/2001;260.913;111.013;157.003
66450001;01/12/2000;435.693;98.631;151.545
66450001;01/11/2000;160.903;87.785;114.724
66450001;01/10/2000;119.876;64.792;85.165
66450001;01/09/2000;225.652;67.018;91.406
66450001;01/08/2000;87.785;61.487;67.022
66450001;01/07/2000;81.888;70.388;76.248
66450001;01/06/2000;94.983;79.556;86.586
66450001;01/05/2000;154.101;93.774;113.714
66450001;01/04/2000;386.663;136.741;192.87
66450001;01/03/2000;820.255;208.747;407.698
66450001;01/02/2000;880.562;176.101;380.813
66450001;01/01/2000;905.13;112.269;242.117
66450001;01/12/1999;337.003;73.795;148.096
66450001;01/11/1999;195.89;74.939;99.707
66450001;01/10/1999;107.263;64.792;79.119
66450001;01/09/1999;135.426;63.686;77.912
66450001;01/08/1999;74.939;63.686;71.021
66450001;01/07/1999;88.975;71.519;79.925
66450001;01/06/1999;98.631;84.235;92.553
66450001;01/05/1999;181.705;99.854;116.046
66450001;01/04/1999;337.003;139.361;181.073
66450001;01/03/1999;896.913;232.383;364.963
66450001;01/02/1999;461.018;160.574;225.902
66450001;01/01/1999;1302.941;227.401;424.133
66450001;01/12/1998;546.955;164.95;282.192
66450001;01/11/1998;137.987;81.58;109.411
66450001;01/10/1998;172.342;79.524;108.577
66450001;01/09/1998;159.124;68.374;86.972
66450001;01/08/1998;97.272;66.378;81.156
66450001;01/07/1998;102.869;78.499;86.824
66450001;01/06/1998;143.513;98.334;114.329
66450001;01/05/1998;181.372;121.903;146.857
66450001;01/04/1998;383.672;140.74;215.241
66450001;01/03/1998;816.292;244.164;343.703
66450001;01/02/1998;567.557;201.523;358.175
66450001;01/01/1998;620.295;102.869;211.535
66450001;01/12/1997;712.019;120.597;253.253
66450001;01/11/1997;320.09;66.378;137.012
66450001;01/10/1997;159.124;71.387;86.916
66450001;01/09/1997;104.1;67.375;77.764
66450001;01/08/1997;91.991;68.374;82.644
66450001;01/07/1997;123.215;88.846;107.176
66450001;01/06/1997;429.445;85.719;149.351
66450001;01/05/1997;253.196;88.846;125.048
66450001;01/04/1997;306.246;150.534;188.918
66450001;01/03/1997;398.715;185.952;243.377
66450001;01/02/1997;1350.413;225.75;441.038
66450001;01/01/1997;1853.615;193.679;595.275
66450001;01/12/1996;435.693;99.398;152.321
66450001;01/11/1996;423.231;99.398;155.154
66450001;01/10/1996;162.028;64.392;87.345
66450001;01/09/1996;127.181;69.376;78.158
66450001;01/08/1996;77.476;68.374;71.752
66450001;01/07/1996;95.154;75.437;80.871
66450001;01/06/1996;102.869;85.719;92.662
66450001;01/05/1996;157.68;105.337;127.707
66450001;01/04/1996;354.239;135.255;196.758
66450001;01/03/1996;588.442;173.835;334.899
66450001;01/02/1996;371.793;154.807;230.518
66450001;01/01/1996;750.018;164.95;313.214
66450001;01/12/1995;429.445;94.097;201.326
66450001;01/11/1995;239.088;70.38;119.382
66450001;01/10/1995;244.164;67.375;108.031
66450001;01/09/1995;114.144;58.495;66.263
66450001;01/08/1995;80.551;64.392;71.969
66450001;01/07/1995;102.869;77.476;88.438
66450001;01/06/1995;140.74;105.337;121.09
66450001;01/05/1995;1101.718;142.124;250.732
66450001;01/04/1995;1237.553;160.574;311.246
66450001;01/03/1995;730.926;196.803;298.506
66450001;01/02/1995;1379.199;281.908;667.208
66450001;01/01/1995;656.418;201.523;366.095
66450001;01/12/1994;490.144;135.255;247.5
66450001;01/11/1994;365.907;76.455;158.639
66450001;01/10/1994;163.486;62.416;96.479
66450001;01/09/1994;121.903;59.471;70.12
66450001;01/08/1994;105.337;64.392;79.878
66450001;01/07/1994;139.361;84.681;97.596
66450001;01/06/1994;146.306;90.94;105.236
66450001;01/05/1994;193.679;106.578;132.598
66450001;01/04/1994;357.142;147.711;215.528
66450001;01/03/1994;609.608;206.286;311.742
66450001;01/02/1994;467.433;170.854;270.656
66450001;01/01/1994;432.565;173.835;258.135
66450001;01/12/1993;483.614;99.398;240.378
66450001;01/11/1993;131.195;86.759;104.963
66450001;01/10/1993;133.896;70.38;104.838
66450001;01/09/1993;110.337;76.455;87.942
66450001;01/08/1993;89.892;81.58;86.227
66450001;01/07/1993;96.212;84.681;89.262
66450001;01/06/1993;182.894;97.272;119.212
66450001;01/05/1993;;;118.4
66450001;01/04/1993;;;205.97
66450001;01/03/1993;317.303;81.58;124.048
66450001;01/02/1993;1447.245;129.852;508.846
66450001;01/01/1993;500;128.514;214.819
66450001;01/02/1991;;;250.45
66450001;01/01/1991;;;245.24
66450001;01/12/1990;;;243.84
66450001;01/11/1990;133.896;90.94;107.905
66450001;01/10/1990;214.316;83.646;111.942
66450001;01/09/1990;104.708;89.159;97.283
66450001;01/08/1990;98.027;83.164;88.533
66450001;01/07/1990;96.725;79.699;87.523
66450001;01/06/1990;106.08;89.159;98.673
66450001;01/01/1990;;;215.22
66450001;01/12/1989;561.933;172.793;267.976
66450001;01/11/1989;463.683;78.566;156.294
66450001;01/10/1989;221.988;58.101;87.514
66450001;01/09/1989;102;63.812;76.646
66450001;01/08/1989;114.562;68.847;84.06
66450001;01/07/1989;108.859;76.332;84.966
66450001;01/06/1989;;;115.08
66450001;01/05/1989;;;158.27
66450001;01/04/1989;469.577;179.833;251.283
66450001;01/03/1989;717.668;162.581;378.434
66450001;01/02/1989;1260.484;188.898;513.195
66450001;01/01/1989;978.343;185.236;452.739
66450001;01/12/1988;886.172;114.562;261.112
66450001;01/11/1988;387.371;67.82;128.741
66450001;01/10/1988;125.751;46.122;73.962
66450001;01/09/1988;64.798;46.122;48.67
66450001;01/08/1988;59.965;49.358;53.824
66450001;01/07/1988;71.992;60.912;65.761
66450001;01/06/1988;120.109;69.885;99.415
66450001;01/05/1988;185.247;118.68;148.032
66450001;01/04/1988;;;304.05
66450001;01/03/1988;;;402.67
66450001;01/02/1988;702.008;158.042;382.133
66450001;01/01/1988;998.894;222.681;426.395
66450001;01/12/1987;759.988;123.083;354.6
66450001;01/11/1987;248.727;59.12;129.853
66450001;01/10/1987;153.298;52.66;73.566
66450001;01/09/1987;82.609;62.454;65.108
66450001;01/08/1987;81.365;63.581;68.891
66450001;01/07/1987;103.446;69.326;81.082
66450001;01/06/1987;197.906;98.073;138.862
66450001;01/05/1987;446.615;158.042;222.87
66450001;01/04/1987;1151.883;142.441;312.715
66450001;01/03/1987;646.329;241.04;400.892
66450001;01/02/1987;685.393;246.654;447.723
66450001;01/01/1987;897.906;158.042;355.602
66450001;01/12/1986;1534.712;82.942;379.074
66450001;01/11/1986;443.953;55.236;140.819
66450001;01/10/1986;172.843;55.236;82.543
66450001;01/09/1986;106.32;55.236;65.952
66450001;01/08/1986;98.029;58.459;68.509
66450001;01/07/1986;66.092;60.624;61.994
66450001;01/06/1986;130.378;63.896;74.67
66450001;01/05/1986;178.063;78.387;102.151
66450001;01/04/1986;343.984;105.129;162.744
66450001;01/03/1986;394.88;114.72;228.364
66450001;01/02/1986;649.541;100.386;241.137
66450001;01/01/1986;276.427;75;157.426
66450001;01/12/1985;107.513;72.756;86.834
66450001;01/11/1985;105.129;68.302;81.209
66450001;01/10/1985;103.939;79.522;90.402
66450001;01/09/1985;113.513;76.126;87.612
66450001;01/08/1985;85.236;62.802;74.667
66450001;01/07/1985;82.942;64.993;74.344
66450001;01/06/1985;100.386;84.088;88.91
66450001;01/05/1985;167.726;89.853;119.076
66450001;01/04/1985;462.757;148.269;252.512
66450001;01/03/1985;412.625;174.571;280.545
66450001;01/02/1985;399.91;198.1;268.134
66450001;01/01/1985;652.76;219.586;374.899
66450001;01/12/1984;402.437;179.826;286.905
66450001;01/11/1984;507.201;55.236;156.207
66450001;01/10/1984;156.182;57.381;84.789
66450001;01/09/1984;133.254;55.236;67.911
66450001;01/08/1984;103.939;57.381;65.33
66450001;01/07/1984;71.638;61.711;64.823
66450001;01/06/1984;92.177;71.638;81.274
66450001;01/05/1984;201.897;92.177;124.456
66450001;01/04/1984;346.328;114.72;157
66450001;01/03/1984;323.649;140.628;231.15
66450001;01/02/1984;362.959;143.652;224.228
66450001;01/01/1984;559.637;161.062;249.681
66450001;01/12/1983;1173.393;215.57;337.597
66450001;01/11/1983;495.899;91.014;189.277
66450001;01/10/1983;236.152;71.638;111.942
66450001;01/09/1983;134.707;58.459;72.105
66450001;01/08/1983;71.638;60.624;65.254
66450001;01/07/1983;92.177;69.411;74.951
66450001;01/06/1983;308.199;76.126;108.473
66450001;01/05/1983;128.956;98.029;109.116
66450001;01/04/1983;420.349;124.751;215.517
66450001;01/03/1983;343.984;203.814;264.396
66450001;01/02/1983;636.742;215.57;321.151
66450001;01/01/1983;550.719;196.219;304.866
66450001;01/12/1982;348.68;111.107;182.4
66450001;01/11/1982;172.843;75;122.42
66450001;01/10/1982;149.83;81.8;109.495
66450001;01/09/1982;255.761;73.344;113.644
66450001;01/08/1982;103.41;73.344;87.206
66450001;01/07/1982;122.19;84.362;95.113
66450001;01/06/1982;138.678;104.932;116.527
66450001;01/05/1982;202;130.341;150.067
66450001;01/04/1982;526.709;170.185;265.642
66450001;01/03/1982;912.086;299.639;554.832
66450001;01/02/1982;637.577;256.406;335.517
66450001;01/01/1982;517.579;245.984;336.152
66450001;01/12/1981;423.978;101.896;210.249
66450001;01/11/1981;520.615;95.921;155.598
66450001;01/10/1981;404.447;62.888;126.44
66450001;01/09/1981;82.955;61.622;69.296
66450001;01/08/1981;84.362;72.006;76.902
66450001;01/07/1981;98.892;77.411;87.431
66450001;01/06/1981;147.198;91.524;111.822
66450001;01/05/1981;166.571;106.462;127.042
66450001;01/04/1981;322.188;159.428;208.879
66450001;01/03/1981;1027.208;273.4;577.377
66450001;01/02/1981;856.467;243.919;331.326
66450001;01/01/1981;1180.272;172.002;441.397
66450001;01/12/1980;455.362;87.202;236.67
66450001;01/11/1980;239.806;77.411;116.006
66450001;01/10/1980;252.219;59.117;89.024
66450001;01/09/1980;217.636;68.044;98.877
66450001;01/08/1980;103.41;72.006;78.172
66450001;01/07/1980;108;77.411;90.583
66450001;01/06/1980;130.341;101.896;113.9
66450001;01/05/1980;202;133.653;152.494
66450001;01/04/1980;535.899;157.659;249.663
66450001;01/03/1980;938.487;223.606;387.638
66450001;01/02/1980;1478.064;369.1;669.505
66450001;01/01/1980;701.033;213.688;377.746
66450001;01/12/1979;345.345;68.044;186.832
66450001;01/11/1979;243.919;60.365;106.514
