system:index;B1_median;B2_count;B2_median;B3_median;B4_median;B5_median;B6_median;B7_median;Codigo;Estacao;cloud_cover;cloud_qa_count;date;img_qual;lat;lon;nd_median;pixel_qa_median;radsat_qa_median;sensor;solar_az;solar_zen;sr_atmos_opacity_median;sr_cloud_qa_median;.geo
1_LT05_225073_19880805_00000000000000000000;470.0;4;695.0;718.0;997.0;659.0;2929.0;364.0;66845000;PEDRO GOMES;0.0;0;05/10/1988;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.11898395721925134;66.0;0.0;LANDSAT_5;49.191.677;52.002.312;32.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19880805_00000000000000000001;558.0;4;899.0;981.0;515.0;294.0;2929.0;176.0;66870000;COXIM;0.0;0;05/10/1988;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5071248952221291;68.0;0.0;LANDSAT_5;49.191.677;52.002.312;10.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19880821_00000000000000000000;574.0;3;856.0;865.0;863.0;574.0;2968.0;291.0;66845000;PEDRO GOMES;0.0;0;21/10/1988;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.1957531519575315;68.0;0.0;LANDSAT_5;53.459.145;48.302.338;112.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19880821_00000000000000000001;765.0;4;996.0;989.0;633.0;293.0;2947.0;157.0;66870000;COXIM;0.0;0;21/10/1988;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5453840186190846;68.0;0.0;LANDSAT_5;53.459.145;48.302.338;123.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19880906_00000000000000000000;679.0;1;868.0;841.0;1226.0;617.0;2981.0;435.0;66845000;PEDRO GOMES;1.0;0;06/11/1988;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.16902356902356902;130.0;0.0;LANDSAT_5;58.750.023;43.897.568;164.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19880906_00000000000000000001;811.0;4;1037.0;1066.0;922.0;413.0;2955.0;310.0;66870000;COXIM;1.0;0;06/11/1988;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4303448275862069;96.0;0.0;LANDSAT_5;58.750.023;43.897.568;192.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19880922_00000000000000000000;1016.0;3;1205.0;1144.0;1366.0;728.0;3011.0;320.0;66845000;PEDRO GOMES;8.0;0;22/10/1988;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.21254732287723094;66.0;0.0;LANDSAT_5;65.338.837;39.371.727;385.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19880922_00000000000000000001;1360.0;4;1446.0;1435.0;1325.0;470.0;2968.0;238.0;66870000;COXIM;8.0;0;22/10/1988;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5093945720250522;96.0;0.0;LANDSAT_5;65.338.837;39.371.727;578.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19881008_00000000000000000000;719.0;2;947.0;1048.0;866.0;407.0;2990.0;270.0;66845000;PEDRO GOMES;4.0;0;08/10/1988;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3988183161004431;68.0;0.0;LANDSAT_5;73.423.286;35.380.379;211.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19881008_00000000000000000001;778.0;4;1009.0;1108.0;940.0;325.0;2960.0;233.0;66870000;COXIM;4.0;0;08/10/1988;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4984567901234568;68.0;0.0;LANDSAT_5;73.423.286;35.380.379;285.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19881024_00000000000000000001;655.0;4;974.0;1095.0;910.0;369.0;2924.0;261.0;66870000;COXIM;42.0;0;24/10/1988;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4644412191582003;68.0;0.0;LANDSAT_5;8.275.354;32.603.554;161.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19881211_00000000000000000000;500.0;4;939.0;1233.0;1969.0;632.0;2938.0;257.0;66845000;PEDRO GOMES;33.0;0;11/10/1988;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.22832722832722832;66.0;0.0;LANDSAT_5;103.614.799;33.347.935;101.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19881211_00000000000000000001;549.0;4;934.0;1233.0;972.0;245.0;2938.0;119.0;66870000;COXIM;33.0;0;11/10/1988;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5847457627118644;68.0;0.0;LANDSAT_5;103.614.799;33.347.935;126.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19881227_00000000000000000000;400.0;4;710.0;883.0;1311.0;706.0;2915.0;268.0;66845000;PEDRO GOMES;56.0;0;27/10/1988;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.06860158311345646;66.0;0.0;LANDSAT_5;10.406.102;35.171.818;62.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19881227_00000000000000000001;515.0;4;1014.0;1448.0;1312.0;137.0;2915.0;56.0;66870000;COXIM;56.0;0;27/10/1988;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7619461337966985;66.0;0.0;LANDSAT_5;10.406.102;35.171.818;46.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890301_00000000000000000000;408.0;4;805.0;883.0;1341.0;551.0;2951.0;214.0;66845000;PEDRO GOMES;0.0;0;01/10/1989;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.20833333333333334;66.0;0.0;LANDSAT_5;79.427.414;40.824.753;49.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890301_00000000000000000001;549.0;4;1029.0;1406.0;1268.0;203.0;2947.0;100.0;66870000;COXIM;0.0;0;01/10/1989;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6704545454545454;66.0;0.0;LANDSAT_5;79.427.414;40.824.753;43.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890418_00000000000000000001;689.0;4;1188.0;1672.0;1380.0;176.0;2911.0;74.0;66870000;COXIM;53.0;0;18/09/1989;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7494661921708186;66.0;0.0;LANDSAT_5;54.101.246;47.297.127;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890504_00000000000000000000;442.0;4;829.0;1039.0;1337.0;552.0;2911.0;125.0;66845000;PEDRO GOMES;36.0;0;04/08/1989;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.22580645161290322;66.0;0.0;LANDSAT_5;48.447.712;50.203.754;30.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890520_00000000000000000000;321.0;4;580.0;575.0;1035.0;543.0;2929.0;230.0;66845000;PEDRO GOMES;0.0;0;20/08/1989;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.05964214711729622;66.0;0.0;LANDSAT_5;44.767.464;52.964.848;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890520_00000000000000000001;508.0;4;927.0;1091.0;535.0;164.0;2924.0;83.0;66870000;COXIM;0.0;0;20/08/1989;7.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6993583868011;68.0;0.0;LANDSAT_5;44.767.464;52.964.848;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890605_00000000000000000000;373.0;4;680.0;661.0;945.0;430.0;2933.0;245.0;66845000;PEDRO GOMES;6.0;0;05/08/1989;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.18791312559017942;66.0;0.0;LANDSAT_5;4.302.261;55.130.463;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890605_00000000000000000001;524.0;4;893.0;1029.0;574.0;175.0;2933.0;142.0;66870000;COXIM;6.0;0;05/08/1989;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6722846441947565;68.0;0.0;LANDSAT_5;4.302.261;55.130.463;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890723_00000000000000000000;421.0;3;827.0;788.0;1020.0;491.0;2924.0;341.0;66845000;PEDRO GOMES;0.0;0;23/07/1989;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.22246858832224686;66.0;0.0;LANDSAT_5;47.035.995;54.847.027;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890723_00000000000000000001;501.0;4;889.0;976.0;555.0;279.0;2911.0;137.0;66870000;COXIM;0.0;0;23/07/1989;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5004476275738585;68.0;0.0;LANDSAT_5;47.035.995;54.847.027;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890808_00000000000000000000;543.0;4;801.0;853.0;1178.0;709.0;2902.0;424.0;66845000;PEDRO GOMES;17.0;0;08/07/1989;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.060927152317880796;66.0;0.0;LANDSAT_5;50.632.198;52.136.951;36.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890808_00000000000000000001;515.0;4;910.0;1201.0;783.0;265.0;2920.0;230.0;66870000;COXIM;17.0;0;08/07/1989;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.548936170212766;68.0;0.0;LANDSAT_5;50.632.198;52.136.951;19.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890909_00000000000000000000;559.0;3;874.0;883.0;1021.0;595.0;2942.0;313.0;66845000;PEDRO GOMES;2.0;0;09/06/1989;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.18992511912865895;66.0;0.0;LANDSAT_5;60.728.706;44.060.017;180.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19890909_00000000000000000001;720.0;4;987.0;1141.0;928.0;324.0;2929.0;184.0;66870000;COXIM;2.0;0;09/06/1989;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.505720823798627;68.0;0.0;LANDSAT_5;60.728.706;44.060.017;267.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19891011_00000000000000000000;725.0;4;961.0;934.0;1612.0;730.0;2924.0;349.0;66845000;PEDRO GOMES;35.0;0;11/05/1989;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.15643802647412755;66.0;0.0;LANDSAT_5;75.851.601;36.027.809;386.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19891128_00000000000000000000;426.0;4;739.0;824.0;1316.0;469.0;2947.0;260.0;66845000;PEDRO GOMES;18.0;0;28/04/1989;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.22350993377483444;66.0;0.0;LANDSAT_5;100.565.964;33.597.797;133.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900216_00000000000000000000;728.0;1;1168.0;1349.0;1648.0;773.0;2869.0;449.0;66845000;PEDRO GOMES;19.0;0;16/01/1990;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.20350334878928386;66.0;0.0;LANDSAT_5;87.545.792;41.741.791;190.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900216_00000000000000000001;604.0;4;1031.0;1222.0;1197.0;474.0;2906.0;332.0;66870000;COXIM;19.0;0;16/01/1990;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.3537832310838446;66.0;0.0;LANDSAT_5;87.545.792;41.741.791;109.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900304_00000000000000000000;293.0;4;594.0;662.0;982.0;434.0;2960.0;183.0;66845000;PEDRO GOMES;0.0;0;04/01/1990;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.2955288985823337;66.0;0.0;LANDSAT_5;79.015.953;43.118.721;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900304_00000000000000000001;487.0;4;898.0;1132.0;702.0;131.0;2947.0;66.0;66870000;COXIM;0.0;0;04/01/1990;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7453838678328474;68.0;0.0;LANDSAT_5;79.015.953;43.118.721;10.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900405_00000000000000000000;398.0;4;667.0;766.0;1030.0;563.0;2906.0;286.0;66845000;PEDRO GOMES;7.0;0;1990-00-05;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.19167264895908112;66.0;0.0;LANDSAT_5;61.874.641;46.939.327;11.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900405_00000000000000000001;519.0;4;919.0;1064.0;682.0;233.0;2920.0;158.0;66870000;COXIM;7.0;0;1990-00-05;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5954861111111112;68.0;0.0;LANDSAT_5;61.874.641;46.939.327;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900507_00000000000000000000;327.0;4;554.0;719.0;764.0;361.0;2942.0;176.0;66845000;PEDRO GOMES;43.0;0;1990-00-07;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.21092896174863388;68.0;0.0;LANDSAT_5;49.417.603;52.211.628;9.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900507_00000000000000000001;485.0;4;933.0;1221.0;1119.0;92.0;2938.0;81.0;66870000;COXIM;43.0;0;1990-00-07;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.8204878048780487;68.0;0.0;LANDSAT_5;49.417.603;52.211.628;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900608_00000000000000000001;728.0;1;1079.0;1215.0;936.0;532.0;2883.0;315.0;66870000;COXIM;31.0;0;1990-00-08;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.33954065797641214;96.0;0.0;LANDSAT_5;44.459.473;56.719.048;128.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900726_00000000000000000000;525.0;3;744.0;807.0;679.0;360.0;2933.0;248.0;66845000;PEDRO GOMES;1.0;0;1990-00-26;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.34782608695652173;68.0;0.0;LANDSAT_5;48.951.263;55.729.458;30.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900726_00000000000000000001;526.0;3;857.0;954.0;517.0;174.0;2924.0;142.0;66870000;COXIM;1.0;0;1990-00-26;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6792626728110599;68.0;0.0;LANDSAT_5;48.951.263;55.729.458;43.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900827_00000000000000000001;1464.0;1;1574.0;1548.0;1574.0;910.0;2846.0;499.0;66870000;COXIM;72.0;0;1990-00-27;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.2673107890499195;96.0;0.0;LANDSAT_5;57.328.575;48.976.421;359.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900928_00000000000000000000;591.0;4;859.0;767.0;1415.0;501.0;2947.0;294.0;66845000;PEDRO GOMES;21.0;0;1990-59-28;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.2739165985282093;66.0;0.0;LANDSAT_5;7.000.412;40.354.492;210.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19900928_00000000000000000001;794.0;4;1092.0;1223.0;1036.0;244.0;2924.0;132.0;66870000;COXIM;21.0;0;1990-59-28;7.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6456063907044299;96.0;0.0;LANDSAT_5;7.000.412;40.354.492;266.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19901030_00000000000000000000;435.0;3;749.0;950.0;1131.0;410.0;2938.0;234.0;66845000;PEDRO GOMES;0.0;0;1990-59-30;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3126571668063705;66.0;0.0;LANDSAT_5;87.222.748;3.468.692;69.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19901030_00000000000000000001;545.0;4;961.0;1285.0;1208.0;239.0;2938.0;128.0;66870000;COXIM;0.0;0;1990-59-30;7.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6016666666666667;66.0;0.0;LANDSAT_5;87.222.748;3.468.692;33.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19901115_00000000000000000000;438.0;4;729.0;872.0;1223.0;526.0;2960.0;195.0;66845000;PEDRO GOMES;1.0;0;1990-59-15;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.1395848246241947;66.0;0.0;LANDSAT_5;95.512.642;34.137.642;101.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19901115_00000000000000000001;540.0;4;937.0;1235.0;1006.0;256.0;2960.0;195.0;66870000;COXIM;1.0;0;1990-59-15;7.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5708298407376362;68.0;0.0;LANDSAT_5;95.512.642;34.137.642;83.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19901217_00000000000000000000;367.0;4;703.0;845.0;1056.0;363.0;2964.0;199.0;66845000;PEDRO GOMES;0.0;0;1990-59-17;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.31894934333958724;66.0;0.0;LANDSAT_5;104.163.933;36.492.916;10.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19901217_00000000000000000001;515.0;4;902.0;1231.0;948.0;115.0;2960.0;128.0;66870000;COXIM;0.0;0;1990-59-17;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7738446411012783;68.0;0.0;LANDSAT_5;104.163.933;36.492.916;19.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910219_00000000000000000000;417.0;4;657.0;791.0;1404.0;448.0;2938.0;177.0;66845000;PEDRO GOMES;20.0;0;19/01/1991;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.2200557103064067;66.0;0.0;LANDSAT_5;86.181.526;42.085.728;100.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910219_00000000000000000001;558.0;4;1002.0;1265.0;1042.0;146.0;2938.0;58.0;66870000;COXIM;20.0;0;19/01/1991;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7456445993031359;68.0;0.0;LANDSAT_5;86.181.526;42.085.728;105.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910526_00000000000000000000;411.0;3;816.0;957.0;718.0;353.0;2929.0;190.0;66845000;PEDRO GOMES;6.0;0;26/02/1991;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.3960650128314799;68.0;0.0;LANDSAT_5;45.149.307;54.772.766;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910526_00000000000000000001;442.0;4;876.0;1013.0;510.0;99.0;2929.0;35.0;66870000;COXIM;6.0;0;26/02/1991;7.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7857142857142857;68.0;0.0;LANDSAT_5;45.149.307;54.772.766;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910611_00000000000000000001;388.0;2;614.0;651.0;656.0;569.0;2869.0;258.0;66870000;COXIM;20.0;0;11/03/1991;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.03803888419273035;96.0;0.0;LANDSAT_5;43.892.239;56.548;9.0;8.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910627_00000000000000000000;325.0;4;628.0;613.0;832.0;457.0;2938.0;260.0;66845000;PEDRO GOMES;0.0;0;27/03/1991;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.1933534743202417;68.0;0.0;LANDSAT_5;44.285.713;57.253.906;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910627_00000000000000000001;437.0;4;747.0;909.0;496.0;108.0;2929.0;93.0;66870000;COXIM;0.0;0;27/03/1991;7.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.7473684210526316;68.0;0.0;LANDSAT_5;44.285.713;57.253.906;9.0;36.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910814_00000000000000000000;536.0;4;786.0;796.0;1039.0;620.0;2968.0;363.0;66845000;PEDRO GOMES;0.0;0;14/03/1991;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.0875643855776306;66.0;0.0;LANDSAT_5;52.736.549;51.568.409;16.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910814_00000000000000000001;675.0;4;935.0;1092.0;756.0;258.0;2942.0;222.0;66870000;COXIM;0.0;0;14/03/1991;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.567476948868399;68.0;0.0;LANDSAT_5;52.736.549;51.568.409;14.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19910830_00000000000000000001;1106.0;4;1255.0;1312.0;1232.0;470.0;2938.0;239.0;66870000;COXIM;2.0;0;30/04/1991;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.45507246376811594;96.0;0.0;LANDSAT_5;57.510.609;47.488.377;360.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19911118_00000000000000000000;455.0;4;734.0;758.0;1532.0;507.0;2955.0;220.0;66845000;PEDRO GOMES;15.0;0;18/04/1991;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.15990057995028997;66.0;0.0;LANDSAT_5;96.546.921;33.041.355;133.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19911118_00000000000000000001;668.0;4;1063.0;1294.0;1213.0;287.0;2955.0;151.0;66870000;COXIM;15.0;0;18/04/1991;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5748148148148148;66.0;0.0;LANDSAT_5;96.546.921;33.041.355;187.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19920325_00000000000000000001;762.0;4;1146.0;1318.0;1477.0;632.0;2865.0;360.0;66870000;COXIM;19.0;0;25/04/1992;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.2710495963091119;66.0;0.0;LANDSAT_5;66.602.974;4.468.457;95.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19920512_00000000000000000000;765.0;4;1093.0;1126.0;1735.0;719.0;2929.0;328.0;66845000;PEDRO GOMES;63.0;0;12/03/1992;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.18062678062678061;66.0;0.0;LANDSAT_5;47.332.943;52.546.158;198.0;4.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19920613_00000000000000000000;377.0;4;605.0;645.0;1029.0;482.0;2938.0;253.0;66845000;PEDRO GOMES;1.0;0;13/03/1992;7.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.11315547378104876;66.0;0.0;LANDSAT_5;43.745.102;56.664.768;9.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19920613_00000000000000000001;557.0;4;906.0;981.0;817.0;258.0;2933.0;91.0;66870000;COXIM;1.0;0;13/03/1992;7.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5567010309278351;68.0;0.0;LANDSAT_5;43.745.102;56.664.768;9.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19920731_00000000000000000000;542.0;3;880.0;861.0;857.0;593.0;2942.0;237.0;66845000;PEDRO GOMES;0.0;0;31/03/1992;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.19484046164290564;68.0;0.0;LANDSAT_5;49.617.924;54.366.219;8.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19920731_00000000000000000001;601.0;4;889.0;1045.0;708.0;241.0;2929.0;136.0;66870000;COXIM;0.0;0;31/03/1992;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5734513274336284;68.0;0.0;LANDSAT_5;49.617.924;54.366.219;12.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19920816_00000000000000000000;667.0;4;858.0;799.0;1220.0;645.0;2933.0;310.0;66845000;PEDRO GOMES;20.0;0;16/02/1992;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.14171656686626746;68.0;0.0;LANDSAT_5;53.671.993;51.103.012;123.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19920816_00000000000000000001;743.0;4;1007.0;1051.0;923.0;343.0;2915.0;116.0;66870000;COXIM;20.0;0;16/02/1992;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.4918518518518519;96.0;0.0;LANDSAT_5;53.671.993;51.103.012;193.0;32.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19920917_00000000000000000001;824.0;3;1139.0;1246.0;1305.0;669.0;2883.0;473.0;66870000;COXIM;38.0;0;17/02/1992;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.25995575221238937;66.0;0.0;LANDSAT_5;64.850.044;42.613.506;255.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19921003_00000000000000000001;759.0;4;1218.0;1510.0;1763.0;356.0;2915.0;210.0;66870000;COXIM;63.0;0;03/01/1992;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.5476493011435832;66.0;0.0;LANDSAT_5;72.347.908;385.425;101.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19921019_00000000000000000000;438.0;4;758.0;808.0;1401.0;565.0;2933.0;271.0;66845000;PEDRO GOMES;3.0;0;19/01/1992;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.2157177225340818;66.0;0.0;LANDSAT_5;8.106.234;35.454.449;84.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19921019_00000000000000000001;620.0;4;1031.0;1301.0;1330.0;215.0;2942.0;94.0;66870000;COXIM;3.0;0;19/01/1992;9.0;-1.850.815.884.307.570;-5.476.266.594.700.550;-0.6548956661316212;66.0;0.0;LANDSAT_5;8.106.234;35.454.449;44.0;0.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
1_LT05_225073_19921222_00000000000000000000;345.0;4;703.0;788.0;1435.0;517.0;2955.0;165.0;66845000;PEDRO GOMES;0.0;0;22/01/1992;9.0;-18.165.530.436.855.800;-5.447.137.071.160.160;-0.12521150592216582;66.0;0.0;LANDSAT_5;104.290.848;36.689.224;18.0;1.0;"{""type"":""MultiPoint"",""coordinates"":[]}"
