system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,BQA_median,cloud_cover,date,img_qual,station_nm,site_no,lat,lon,nd_median,.geo
1_LT05_227072_19980916_00000000000000000002,0.150468409,97,0.130575731,0.116362199,0.111202031,0.025488677,295.5290527,0.0120196,672,2,16/09/1998,9,Amolar,66800000,-18.03903914,-57.488015,-0.680210626,
1_LT05_227072_19981002_00000000000000000002,0.12163049,97,0.11621742,0.109160587,0.075230725,0.015156092,293.3248901,0.008237209,672,0,02/10/1998,9,Amolar,66800000,-18.03903914,-57.488015,-0.763621535,
1_LT05_227072_19981119_00000000000000000002,0.111134864,91,0.116218388,0.12074323,0.072582543,0.014019911,294.2113342,0.007620879,672,3,19/11/1998,9,Amolar,66800000,-18.03903914,-57.488015,-0.784703712,
1_LT05_227072_19981221_00000000000000000002,0.1122967,129,0.086247712,0.072995752,0.074269339,0.030917535,292.8792419,0.016424729,672,35,21/12/1998,9,Amolar,66800000,-18.03903914,-57.488015,-0.485232715,
1_LT05_227072_19990207_00000000000000000002,0.090120293,94,0.072300598,0.066445053,0.042915113,0.0129706,296.8329163,0.005200589,672,2,07/02/1999,9,Amolar,66800000,-18.03903914,-57.488015,-0.706578649,
1_LT05_227072_19990327_00000000000000000002,0.102643214,102,0.078425094,0.069174841,0.07460244,0.037808925,288.3288574,0.022119092,672,25,27/03/1999,9,Amolar,66800000,-18.03903914,-57.488015,-0.349434441,
1_LT05_227072_19990615_00000000000000000002,0.098028384,104,0.080309644,0.063952841,0.037953682,0.012190405,292.8792419,0.007377736,672,5,15/06/1999,9,Amolar,66800000,-18.03903914,-57.488015,-0.723096513,
1_LT05_227072_19990701_00000000000000000002,0.107814424,103,0.090280406,0.076217763,0.043047853,0.01233487,292.4319458,0.007466002,672,8,01/07/1999,9,Amolar,66800000,-18.03903914,-57.488015,-0.759589983,
1_LT05_227072_19990818_00000000000000000002,0.146697596,100,0.132073388,0.125078991,0.081036285,0.018742012,291.5323486,0.010186633,672,0,18/08/1999,9,Amolar,66800000,-18.03903914,-57.488015,-0.751457584,
1_LT05_227072_19991005_00000000000000000002,0.149695396,92,0.13775596,0.135440201,0.116882257,0.030381652,291.5323486,0.017297147,672,0,05/10/1999,9,Amolar,66800000,-18.03903914,-57.488015,-0.638609693,
1_LT05_227072_19991106_00000000000000000002,0.116666749,92,0.123465829,0.129667193,0.076466575,0.016234372,295.9651794,0.007710402,672,5,06/11/1999,9,Amolar,66800000,-18.03903914,-57.488015,-0.767582698,
1_LT05_227072_19991224_00000000000000000002,0.115326494,91,0.126627907,0.145802766,0.08462967,0.016650023,298.1233215,0.010823983,672,1,24/12/1999,9,Amolar,66800000,-18.03903914,-57.488015,-0.776962168,
1_LT05_227072_20000109_00000000000000000002,0.119231969,85,0.123150319,0.130562529,0.086414374,0.027727317,294.6521301,0.01998529,672,14,09/01/2000,9,Amolar,66800000,-18.03903914,-57.488015,-0.62480427,
1_LT05_227072_20000414_00000000000000000002,0.087432981,100,0.058597438,0.046262067,0.038671866,0.012551379,293.7689209,0.006054278,672,15,14/04/2000,9,Amolar,66800000,-18.03903914,-57.488015,-0.647179536,
1_LT05_227072_20000804_00000000000000000002,0.10879872,102,0.095220417,0.08047577,0.043748751,0.011315765,292.4319458,0.006849546,672,43,04/08/2000,9,Amolar,66800000,-18.03903914,-57.488015,-0.787569543,
1_LT05_227072_20000820_00000000000000000002,0.102500796,96,0.095760137,0.084229022,0.040481675,0.013138087,296.8329163,0.006337474,672,33,20/08/2000,9,Amolar,66800000,-18.03903914,-57.488015,-0.76689536,
1_LT05_227072_20000905_00000000000000000002,0.119758599,100,0.109394081,0.098619238,0.066349544,0.014565459,291.0799866,0.005841203,928,22,05/09/2000,9,Amolar,66800000,-18.03903914,-57.488015,-0.774544957,
1_LT05_227072_20000921_00000000000000000002,0.131566718,97,0.131031677,0.136135325,0.088575117,0.020372584,296.8329163,0.011760121,672,11,21/09/2000,9,Amolar,66800000,-18.03903914,-57.488015,-0.736578785,
1_LT05_227072_20001007_00000000000000000002,0.116702385,97,0.114323348,0.112635218,0.064464085,0.012755711,295.5290527,0.005114595,672,0,07/10/2000,9,Amolar,66800000,-18.03903914,-57.488015,-0.799247637,
1_LT05_227072_20001108_00000000000000000002,0.118460774,93,0.136983126,0.15335387,0.087818593,0.014066171,296.8329163,0.007645399,672,9,08/11/2000,9,Amolar,66800000,-18.03903914,-57.488015,-0.813753905,
1_LT05_227072_20010127_00000000000000000002,0.097818807,95,0.099215992,0.105101176,0.058298219,0.012797765,294.6521301,0.005132193,672,8,27/01/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.771496557,
1_LT05_227072_20010212_00000000000000000002,0.095002167,94,0.088341154,0.090838693,0.049575329,0.010823872,294.2113342,0.005220909,672,12,12/02/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.781699812,
1_LT05_227072_20010228_00000000000000000002,0.110817239,102,0.106256284,0.103674255,0.087047197,0.037964907,288.7919006,0.024011109,672,15,28/02/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.461711548,
1_LT05_227072_20010316_00000000000000000002,0.098168276,102,0.086139046,0.086936474,0.048648018,0.011364384,293.3248901,0.005482221,672,14,16/03/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.766892637,
1_LT05_227072_20010706_00000000000000000002,0.136210158,9,0.115789562,0.10172081,0.092872441,0.049392857,284.5559082,0.028895244,928,69,06/07/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.385414903,
1_LT05_227072_20010807_00000000000000000002,0.119854286,99,0.105172433,0.099265702,0.059395116,0.022327628,324.1492615,0.014514356,672,0,07/08/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.649762866,
1_LT05_227072_20010823_00000000000000000002,0.137776569,64,0.119788021,0.110981777,0.078085318,0.020667262,317.6053772,0.009815875,928,27,23/08/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.713341074,
1_LT05_227072_20010908_00000000000000000002,0.128927529,99,0.1141086,0.099580064,0.079249613,0.019092226,297.6946411,0.009067135,672,1,08/09/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.713331712,
1_LT05_227072_20010924_00000000000000000002,0.158695862,91,0.138567716,0.122970901,0.107038528,0.024534121,295.9651794,0.00845267,672,1,24/09/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.704979402,
1_LT05_227072_20011010_00000000000000000002,0.160558701,45,0.137370393,0.132066637,0.12967819,0.04238772,291.9829712,0.022771928,928,8,10/10/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.548381864,
1_LT05_227072_20011026_00000000000000000002,0.117059872,87,0.120934308,0.125093818,0.079759225,0.018345769,300.2453003,0.01058962,672,13,26/10/2001,9,Amolar,66800000,-18.03903914,-57.488015,-0.736562904,
1_LT05_227072_20020130_00000000000000000002,0.080524504,88,0.059314705,0.052708186,0.039395478,0.010701897,293.7689209,0.005162662,672,13,30/01/2002,9,Amolar,66800000,-18.03903914,-57.488015,-0.680068288,
1_LT05_227072_20030813_00000000000000000002,0.099139653,102,0.083807215,0.070778787,0.042163461,0.013684513,293.7689209,0.010458573,672,0,13/08/2003,9,Amolar,66800000,-18.03903914,-57.488015,-0.719268223,
1_LT05_227072_20030829_00000000000000000002,0.135319948,98,0.121321924,0.10587544,0.076692209,0.022859601,289.2530823,0.013195698,672,6,29/08/2003,9,Amolar,66800000,-18.03903914,-57.488015,-0.674618232,
1_LT05_227072_20030914_00000000000000000002,0.139642067,2,0.130763471,0.120928656,0.091833286,0.053068856,288.3288574,0.038472105,672,22,14/09/2003,9,Amolar,66800000,-18.03903914,-57.488015,-0.423270863,
1_LT05_227072_20031016_00000000000000000002,0.13305822,95,0.127052516,0.120570652,0.088023983,0.018814705,295.9651794,0.007934619,672,8,16/10/2003,9,Amolar,66800000,-18.03903914,-57.488015,-0.742029701,
1_LT05_227072_20031219_00000000000000000002,0.12497998,94,0.127722874,0.136073738,0.104773134,0.024682606,292.8792419,0.010664016,672,63,19/12/2003,9,Amolar,66800000,-18.03903914,-57.488015,-0.669660631,
1_LT05_227072_20040120_00000000000000000002,0.12524651,97,0.120196246,0.122831158,0.092844307,0.027755922,294.2113342,0.0170258,672,61,20/01/2004,9,Amolar,66800000,-18.03903914,-57.488015,-0.61725611,
1_LT05_227072_20040308_00000000000000000002,0.117365621,56,0.09822163,0.091492407,0.088500783,0.047721785,288.3288574,0.027578229,672,49,08/03/2004,9,Amolar,66800000,-18.03903914,-57.488015,-0.346023461,
1_LT05_227072_20040409_00000000000000000002,0.08293651,95,0.056715671,0.044775795,0.033788212,0.00968149,294.2113342,0.005860199,672,9,09/04/2004,9,Amolar,66800000,-18.03903914,-57.488015,-0.70837638,
1_LT05_227072_20040511_00000000000000000002,0.081759341,97,0.051791072,0.04015756,0.029770814,0.008104386,291.9829712,0.002737331,672,5,11/05/2004,9,Amolar,66800000,-18.03903914,-57.488015,-0.72938229,
1_LT05_227072_20040714_00000000000000000002,0.145870745,115,0.113379478,0.095898077,0.077484377,0.017995941,292.8792419,0.007215485,672,16,14/07/2004,9,Amolar,66800000,-18.03903914,-57.488015,-0.734826672,
1_LT05_227072_20040815_00000000000000000002,0.099445075,94,0.088645086,0.078189172,0.040726755,0.015902475,295.9651794,0.01010169,672,0,15/08/2004,9,Amolar,66800000,-18.03903914,-57.488015,-0.684161235,
1_LT05_227072_20040831_00000000000000000002,0.101942331,90,0.092434309,0.084224477,0.041232552,0.012195445,298.9763489,0.005882551,672,0,31/08/2004,9,Amolar,66800000,-18.03903914,-57.488015,-0.766883813,
1_LT05_227072_20041103_00000000000000000002,0.137995854,87,0.144286275,0.149396151,0.110713094,0.044094849,293.3248901,0.029902531,672,3,03/11/2004,9,Amolar,66800000,-18.03903914,-57.488015,-0.532289704,
1_LT05_227072_20041205_00000000000000000002,0.118637636,94,0.124065183,0.132177576,0.083960064,0.015934607,295.5290527,0.007567619,672,40,05/12/2004,9,Amolar,66800000,-18.03903914,-57.488015,-0.772362416,
1_LT05_227072_20050207_00000000000000000002,0.089686349,92,0.076917097,0.080724962,0.051500887,0.010553238,294.2113342,0.005090516,672,1,07/02/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.766888033,
1_LT05_227072_20050223_00000000000000000002,0.100318477,90,0.078332551,0.068900026,0.058894366,0.017292632,295.0913696,0.008212884,672,26,23/02/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.626092245,
1_LT05_227072_20050311_00000000000000000002,0.13353911,28,0.109171219,0.09520261,0.113235123,0.069177829,284.0753174,0.045681287,960,23,11/03/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.211056536,
1_LT05_227072_20050327_00000000000000000002,0.090655729,92,0.069908507,0.064700097,0.055708572,0.025320964,292.8792419,0.011940417,672,4,27/03/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.48623129,
1_LT05_227072_20050412_00000000000000000002,0.078397438,92,0.055892996,0.047094766,0.033299807,0.009541692,298.1233215,0.005775046,672,0,12/04/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.708359819,
1_LT05_227072_20050530_00000000000000000002,0.089425072,93,0.066588484,0.056103889,0.035393015,0.011366522,294.6521301,0.006879573,672,21,30/05/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.7083825,
1_LT05_227072_20050615_00000000000000000002,0.115535252,13,0.094996095,0.083926581,0.067825079,0.041863885,295.0913696,0.028008098,672,6,15/06/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.377567195,
1_LT05_227072_20050701_00000000000000000002,0.099896051,93,0.082785897,0.073561557,0.046024803,0.024035413,294.2113342,0.015625084,672,0,01/07/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.549988427,
1_LT05_227072_20050802_00000000000000000002,0.109626986,91,0.09659458,0.08507821,0.042534351,0.013804527,296.8329163,0.0066599,672,0,02/08/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.75869875,
1_LT05_227072_20050903_00000000000000000002,0.130648166,90,0.117619745,0.114330433,0.075729236,0.019101057,292.4319458,0.009071603,672,0,03/09/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.727470816,
1_LT05_227072_20051021_00000000000000000002,0.15073739,89,0.145930469,0.136206776,0.117985331,0.028324218,293.7689209,0.01330331,672,54,21/10/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.661735133,
1_LT05_227072_20051106_00000000000000000002,0.13533406,87,0.134365439,0.133409649,0.10084901,0.033719353,293.7689209,0.021325951,672,15,06/11/2005,9,Amolar,66800000,-18.03903914,-57.488015,-0.598781629,
1_LT05_227072_20060125_00000000000000000002,0.093306519,91,0.078097582,0.076263584,0.056461994,0.018670803,297.2645264,0.007873883,672,8,25/01/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.614113577,
1_LT05_227072_20060226_00000000000000000002,0.089067258,94,0.065254413,0.060390104,0.051999051,0.021472117,292.8792419,0.011145545,672,7,26/02/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.521928899,
1_LT05_227072_20060314_00000000000000000002,0.091419332,110,0.06697765,0.056566596,0.050093353,0.019818051,295.9651794,0.011439899,672,19,14/03/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.549977697,
1_LT05_227072_20060501_00000000000000000002,0.107432298,112,0.077419192,0.062255129,0.061693907,0.028040774,292.8792419,0.01678649,928,15,01/05/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.468219547,
1_LT05_227072_20060517_00000000000000000002,0.084225535,111,0.054899201,0.036204603,0.029308742,0.007980083,293.7689209,0.00269437,672,30,17/05/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.746177672,
1_LT05_227072_20060602_00000000000000000002,0.08679802,112,0.05785992,0.038158536,0.035136074,0.011284936,294.2113342,0.006830014,672,0,02/06/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.652896468,
1_LT05_227072_20060805_00000000000000000002,0.115797542,18,0.09771499,0.079306208,0.085523605,0.056954887,290.625885,0.044249289,928,12,05/08/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.224390535,
1_LT05_227072_20060821_00000000000000000002,0.100624278,98,0.087137409,0.073664919,0.038368873,0.014982063,294.2113342,0.009517307,672,0,21/08/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.706577736,
1_LT05_227072_20060906_00000000000000000002,0.112447731,97,0.104179926,0.093914844,0.052813537,0.013871208,291.5323486,0.008810644,672,0,06/09/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.764996619,
1_LT05_227072_20060922_00000000000000000002,0.140905634,97,0.128550291,0.114302821,0.091230437,0.03260636,291.5323486,0.020352829,672,78,22/09/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.587324642,
1_LT05_227072_20061008_00000000000000000002,0.112195827,104,0.11288327,0.108292215,0.058922619,0.01226496,293.7689209,0.007790681,672,9,08/10/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.803993066,
1_LT05_227072_20061227_00000000000000000002,0.103422463,99,0.098081507,0.102693312,0.063146941,0.011908215,294.6521301,0.004775727,672,13,27/12/2006,9,Amolar,66800000,-18.03903914,-57.488015,-0.783466775,
1_LT05_227072_20070301_00000000000000000002,0.08257772,100,0.058657136,0.04687994,0.035785131,0.014882867,295.0913696,0.011070665,672,4,01/03/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.577545819,
1_LT05_227072_20070402_00000000000000000002,0.078998365,101,0.052942641,0.038988035,0.031539306,0.009037035,296.3998108,0.00547043,672,5,02/04/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.708387161,
1_LT05_227072_20070418_00000000000000000002,0.083221763,108,0.05925294,0.044035822,0.036809877,0.01194674,297.2645264,0.005763129,672,2,18/04/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.664415917,
1_LT05_227072_20070504_00000000000000000002,0.077796228,99,0.051856376,0.037342511,0.031489264,0.010113603,298.1233215,0.00612154,672,0,04/05/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.673596709,
1_LT05_227072_20070621_00000000000000000002,0.091533944,99,0.072410934,0.053814363,0.036230128,0.011636278,295.9651794,0.007042383,672,0,21/06/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.723101398,
1_LT05_227072_20070707_00000000000000000002,0.097388707,72,0.076464333,0.06449794,0.053600308,0.029344892,292.8792419,0.019336538,928,0,07/07/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.446545457,
1_LT05_227072_20070808_00000000000000000002,0.10880629,99,0.100331232,0.084860124,0.044754643,0.015924603,293.7689209,0.010116346,672,0,08/08/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.72604209,
1_LT05_227072_20070824_00000000000000000002,0.138675019,89,0.121766105,0.109227188,0.07839603,0.02476446,295.5290527,0.012854978,672,2,24/08/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.670044393,
1_LT05_227072_20070909_00000000000000000002,0.158763573,94,0.139465615,0.121062487,0.100045525,0.027593872,296.8329163,0.015133127,672,0,09/09/2007,9,Amolar,66800000,-18.03903914,-57.488015,-0.676084588,
1_LT05_227072_20080115_00000000000000000002,0.108997896,96,0.109555781,0.110454306,0.061776385,0.012225002,295.9651794,0.007765234,672,65,15/01/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.794231605,
1_LT05_227072_20080216_00000000000000000002,0.133291438,35,0.116425112,0.11428912,0.095448077,0.042534404,290.625885,0.025812862,928,22,16/02/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.48468401,
1_LT05_227072_20080303_00000000000000000002,0.088400446,96,0.068990596,0.063615367,0.049257208,0.01293793,295.9651794,0.00518736,672,6,03/03/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.68416543,
1_LT05_227072_20080404_00000000000000000002,0.085594974,99,0.057491455,0.04559866,0.039191917,0.018652586,293.3248901,0.00885904,672,53,04/04/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.530859952,
1_LT05_227072_20080506_00000000000000000002,0.076268613,98,0.049466789,0.035124671,0.028434405,0.00774119,292.4319458,0.002613343,672,0,06/05/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.710144755,
1_LT05_227072_20080522_00000000000000000002,0.081115246,100,0.052608561,0.033920754,0.030238831,0.008232662,295.5290527,0.006686176,672,2,22/05/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.710150921,
1_LT05_227072_20080810_00000000000000000002,0.095142208,99,0.082001679,0.072573796,0.037240658,0.013390782,295.0913696,0.006458639,672,0,10/08/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.730269492,
1_LT05_227072_20080826_00000000000000000002,0.105472125,96,0.097682081,0.085714646,0.049402751,0.014930568,298.1233215,0.009483933,672,0,26/08/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.734833203,
1_LT05_227072_20080911_00000000000000000002,0.126660123,98,0.114027061,0.102290168,0.073416434,0.020854129,296.8329163,0.01203771,672,0,11/09/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.690777807,
1_LT05_227072_20080927_00000000000000000002,0.130713001,94,0.12255726,0.111891709,0.075270891,0.019543074,295.9651794,0.011281945,672,3,27/09/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.724939787,
1_LT05_227072_20081013_00000000000000000002,0.133159921,93,0.128761694,0.119358934,0.0840578,0.02697045,295.5290527,0.013646854,672,42,13/10/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.66015892,
1_LT05_227072_20081029_00000000000000000002,0.154425979,4,0.151280522,0.143189266,0.132578954,0.058645654,289.7124634,0.038590997,704,16,29/10/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.441273543,
1_LT05_227072_20081114_00000000000000000002,0.114217691,88,0.123750709,0.126950964,0.074862979,0.011884186,298.5505371,0.007548349,672,3,14/11/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.82476211,
1_LT05_227072_20081130_00000000000000000002,0.125547409,91,0.132722184,0.137092724,0.095843412,0.015935583,295.5290527,0.007568812,672,8,30/11/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.785607125,
1_LT05_227072_20081216_00000000000000000002,0.113139816,88,0.122691616,0.12885198,0.072977178,0.014096833,298.1233215,0.007662553,672,7,16/12/2008,9,Amolar,66800000,-18.03903914,-57.488015,-0.79388855,
1_LT05_227072_20090117_00000000000000000002,0.103925839,93,0.108686902,0.112620711,0.066093549,0.012463752,294.2113342,0.00791676,672,50,17/01/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.769269659,
1_LT05_227072_20090202_00000000000000000002,0.140710935,15,0.141014129,0.143048972,0.130219534,0.076742508,286.9285583,0.046589602,672,52,02/02/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.304930197,
1_LT05_227072_20090322_00000000000000000002,0.111602478,20,0.101946235,0.097491115,0.105809703,0.057096053,292.8792419,0.037240252,672,40,22/03/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.296529403,
1_LT05_227072_20090407_00000000000000000002,0.10341461,95,0.082450069,0.072619848,0.075168766,0.033311926,289.7124634,0.022287164,928,27,07/04/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.406902929,
1_LT05_227072_20090423_00000000000000000002,0.095343322,90,0.068953723,0.058190003,0.049527239,0.017493781,295.5290527,0.009508577,672,2,23/04/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.577576566,
1_LT05_227072_20090509_00000000000000000002,0.088427268,91,0.061733317,0.052013569,0.044705689,0.018591313,294.2113342,0.010105306,672,5,09/05/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.558262676,
1_LT05_227072_20090525_00000000000000000002,0.083969012,89,0.057274882,0.044716459,0.03478099,0.01117039,294.2113342,0.006760312,672,27,25/05/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.673596444,
1_LT05_227072_20090712_00000000000000000002,0.0838838,96,0.06855081,0.057758123,0.036435943,0.014683624,291.9829712,0.011220752,672,0,12/07/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.62807612,
1_LT05_227072_20090728_00000000000000000002,0.089840442,95,0.06952516,0.058614705,0.034783695,0.011171642,291.0799866,0.006761559,672,0,28/07/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.736446842,
1_LT05_227072_20090829_00000000000000000002,0.092748225,92,0.084697597,0.074600689,0.037295397,0.012103666,296.8329163,0.005838427,672,0,29/08/2009,9,Amolar,66800000,-18.03903914,-57.488015,-0.749927525,
