system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,radsat_qa_median,sensor,snow_ice_qa_count,solar_az,solar_zen,sr_atmos_opacity_median,sr_cloud_qa_median,.geo
2_LE07_227073_20020327_00000000000000000001,776.0,32,850.0,851.0,1187.0,616.0,2897.0,396.0,33.0,86,2002-03-27,9.0,-18.390532242594183,-57.3796989784384,-0.15351506456241032,96.0,0.0,LANDSAT_7,0,60.811787,39.646053,224.0,1.0,
2_LE07_227073_20020412_00000000000000000002,223.00000000000003,90,283.0,317.99999999999994,430.26345909283594,193.0,2934.0,130.99999999999997,19.0,0,2002-04-12,9.0,-18.039039142955254,-57.48801500212765,-0.1956124314442413,68.0,0.0,LANDSAT_7,0,52.401695,42.443584,165.0,0.0,
2_LE07_227073_20020428_00000000000000000001,177.00000000000003,111,239.99999999999997,264.0,266.0,79.0,2960.0,26.999999999999996,0.0,0,2002-04-28,9.0,-18.390532242594183,-57.3796989784384,-0.5047021943573669,68.0,0.0,LANDSAT_7,0,45.878036,45.589828,8.0,32.0,
2_LE07_227073_20020428_00000000000000000002,175.0,94,237.99999999999997,241.99999999999997,265.0,79.0,2965.0,56.0,0.0,0,2002-04-28,9.0,-18.039039142955254,-57.48801500212765,-0.42234332425068116,68.0,0.0,LANDSAT_7,0,45.878036,45.589828,9.0,32.0,
2_LE07_227073_20020514_00000000000000000002,243.0,88,253.0,233.0,396.0,161.0,2955.0,84.0,77.0,0,2002-05-14,9.0,-18.039039142955254,-57.48801500212765,-0.2648401826484018,68.0,0.0,LANDSAT_7,0,41.461151,48.679493,149.0,32.0,
2_LE07_227073_20020701_00000000000000000001,313.99999999999994,116,392.0,365.0,327.0,95.00000000000001,2934.0,66.99999999999999,32.0,0,2002-07-01,9.0,-18.390532242594183,-57.3796989784384,-0.5860566448801744,68.0,0.0,LANDSAT_7,0,39.476833,53.202015,9.0,32.0,
2_LE07_227073_20020701_00000000000000000002,309.0,93,416.0,386.0,326.0,128.0,2939.0,67.0,32.0,0,2002-07-01,9.0,-18.039039142955254,-57.48801500212765,-0.5524475524475525,68.0,0.0,LANDSAT_7,0,39.476833,53.202015,9.0,32.0,
2_LE07_227073_20020717_00000000000000000002,462.0,83,618.0,644.0000000000001,681.0,331.0,2881.0,226.0,51.0,0,2002-07-17,9.0,-18.039039142955254,-57.48801500212765,-0.30242360379346683,68.0,0.0,LANDSAT_7,0,41.618538,52.133118,293.0,32.0,
2_LE07_227073_20020818_00000000000000000001,733.0000000000001,88,848.0,806.0,759.0,213.99999999999997,2939.0,126.00000000000001,35.0,71,2002-08-18,9.0,-18.390532242594183,-57.3796989784384,-0.608058608058608,96.0,0.0,LANDSAT_7,0,48.719734,45.999275,446.0,36.0,
2_LE07_227073_20020818_00000000000000000002,1463.0,23,1565.0,1556.0,1529.0,578.0,2892.0,317.0,35.0,141,2002-08-18,9.0,-18.039039142955254,-57.48801500212765,-0.4740673339399454,96.0,0.0,LANDSAT_7,0,48.719734,45.999275,389.0,40.0,
2_LE07_227073_20020903_00000000000000000001,426.99999999999994,125,662.0,730.0,359.99999999999994,120.99999999999997,2908.0,76.99999999999999,18.0,0,2002-09-03,9.0,-18.390532242594183,-57.3796989784384,-0.7142857142857143,68.0,0.0,LANDSAT_7,0,53.724987,41.521034,36.0,32.0,
2_LE07_227073_20020903_00000000000000000002,514.0,90,792.9999999999999,904.994750656168,448.7009587020649,149.0,2913.0,78.0,18.0,0,2002-09-03,9.0,-18.039039142955254,-57.48801500212765,-0.6905503634475598,68.0,0.0,LANDSAT_7,0,53.724987,41.521034,17.0,32.0,
2_LE07_227073_20021021_00000000000000000001,696.9999999999998,123,1007.0000000000001,1122.0,772.6585419653688,119.00000000000001,2965.0,53.999999999999986,49.0,0,2002-10-21,9.0,-18.390532242594183,-57.3796989784384,-0.7923211169284466,68.0,0.0,LANDSAT_7,0,78.123215,29.098701,294.0,32.0,
2_LE07_227073_20021021_00000000000000000002,1027.5,4,1324.5,1493.0,1338.0,669.0,2907.5,436.5,49.0,143,2002-10-21,9.0,-18.039039142955254,-57.48801500212765,-0.32560483870967744,96.0,0.0,LANDSAT_7,0,78.123215,29.098701,195.0,38.0,
2_LE07_227073_20021208_00000000000000000001,758.0,118,1134.0,1256.0,993.0000000000002,480.0,2897.0,332.0,8.0,0,2002-12-08,9.0,-18.390532242594183,-57.3796989784384,-0.39298669891172916,68.0,0.0,LANDSAT_7,0,103.197495,28.921741,131.0,32.0,
2_LE07_227073_20021208_00000000000000000002,794.0,47,1149.0,1306.0,1249.0,566.0,2902.0,379.0,8.0,20,2002-12-08,9.0,-18.039039142955254,-57.48801500212765,-0.3207126948775056,68.0,0.0,LANDSAT_7,0,103.197495,28.921741,176.0,32.0,
2_LE07_227073_20021224_00000000000000000001,841.0,123,1366.5351548269582,1734.0000000000002,982.9999999999999,267.0,2934.0,201.0,55.0,0,2002-12-24,9.0,-18.390532242594183,-57.3796989784384,-0.6691454200698734,68.0,0.0,LANDSAT_7,0,104.428917,30.644382,147.0,32.0,
2_LE07_227073_20021224_00000000000000000002,845.0,61,1329.0,1693.0,1247.0,421.0,2918.0,272.0,55.0,3,2002-12-24,9.0,-18.039039142955254,-57.48801500212765,-0.5342920353982301,68.0,0.0,LANDSAT_7,0,104.428917,30.644382,195.0,32.0,
2_LE07_227073_20030109_00000000000000000001,555.0,19,748.0,841.0,817.0,345.0,2945.0,205.0,13.0,136,2003-01-09,9.0,-18.390532242594183,-57.3796989784384,-0.2669172932330827,96.0,0.0,LANDSAT_7,0,101.878197,32.359016,78.0,8.0,
2_LE07_227073_20030210_00000000000000000002,575.0,78,802.0,980.0,1079.0,496.0,2886.0,310.0,15.0,0,2003-02-10,9.0,-18.039039142955254,-57.48801500212765,-0.23647866382888796,68.0,0.0,LANDSAT_7,0,88.301697,34.895397,96.0,1.0,
2_LE07_227073_20030314_00000000000000000001,378.0,32,485.0,576.0,567.0,253.0,2929.0,199.0,51.0,95,2003-03-14,9.0,-18.390532242594183,-57.3796989784384,-0.2986217457886677,96.0,0.0,LANDSAT_7,0,68.808434,37.82634,117.0,1.0,
2_LE07_227073_20030330_00000000000000000001,180.0,31,221.0,225.0,281.0,107.0,2945.0,43.0,17.0,100,2003-03-30,9.0,-18.390532242594183,-57.3796989784384,-0.2983606557377049,96.0,0.0,LANDSAT_7,0,59.26889,40.131432,145.0,32.0,
2_LE07_227073_20030330_00000000000000000002,174.0,80,178.0,209.0,270.0,78.0,2945.0,41.0,17.0,0,2003-03-30,9.0,-18.039039142955254,-57.48801500212765,-0.43884892086330934,68.0,0.0,LANDSAT_7,0,59.26889,40.131432,179.0,32.0,
2_LE07_227073_20030415_00000000000000000001,135.0,109,188.00000000000003,202.0,248.0,48.99999999999999,2945.0,25.999999999999996,0.0,0,2003-04-15,9.0,-18.390532242594183,-57.3796989784384,-0.5462962962962962,68.0,0.0,LANDSAT_7,0,51.146416,43.009293,8.0,32.0,
2_LE07_227073_20030415_00000000000000000002,189.0,78,213.0,206.0,367.0,176.0,2924.0,79.0,0.0,0,2003-04-15,9.0,-18.039039142955254,-57.48801500212765,-0.1414634146341463,68.0,0.0,LANDSAT_7,0,51.146416,43.009293,44.0,32.0,
2_LE07_227073_20030501_00000000000000000001,141.0,110,197.0,225.0,271.0,80.0,2980.0,26.999999999999996,36.0,0,2003-05-01,9.0,-18.390532242594183,-57.3796989784384,-0.4681846825492789,68.0,0.0,LANDSAT_7,0,44.969086,46.169888,8.0,32.0,
2_LE07_227073_20030501_00000000000000000002,137.0,83,171.0,182.0,223.0,80.0,2985.0,26.999999999999996,36.0,0,2003-05-01,9.0,-18.039039142955254,-57.48801500212765,-0.36254980079681265,68.0,0.0,LANDSAT_7,0,44.969086,46.169888,9.0,32.0,
2_LE07_227073_20030805_00000000000000000001,777.0,22,793.0,716.0,1026.0,564.0,2918.0,379.0,50.0,25,2003-08-05,9.0,-18.390532242594183,-57.3796989784384,-0.20169851380042464,68.0,0.0,LANDSAT_7,0,45.301472,49.071941,236.0,1.0,
2_LE07_227073_20030821_00000000000000000001,387.00000000000006,111,526.0,522.0,387.0,102.00000000000001,2950.0,51.99999999999999,1.0,0,2003-08-21,9.0,-18.390532242594183,-57.3796989784384,-0.6751333175153666,68.0,0.0,LANDSAT_7,0,49.436382,45.217751,53.0,32.0,
2_LE07_227073_20030821_00000000000000000002,432.0,88,631.0,639.0,425.0,126.0,2955.0,81.0,1.0,0,2003-08-21,9.0,-18.039039142955254,-57.48801500212765,-0.6445698166431594,68.0,0.0,LANDSAT_7,0,49.436382,45.217751,81.0,32.0,
2_LE07_227073_20031024_00000000000000000001,602.0,115,970.802936630603,1109.0,676.1657185628742,222.0,2955.0,152.0,8.0,0,2003-10-24,9.0,-18.390532242594183,-57.3796989784384,-0.6333608587943848,68.0,0.0,LANDSAT_7,0,79.938492,28.610863,136.0,32.0,
2_LE07_227073_20031024_00000000000000000002,651.0,57,1044.0,1210.0,787.0,289.0,2960.0,200.0,8.0,0,2003-10-24,9.0,-18.039039142955254,-57.48801500212765,-0.5721687638786085,68.0,0.0,LANDSAT_7,0,79.938492,28.610863,143.0,32.0,
2_LE07_227073_20031109_00000000000000000001,676.0,54,1064.0,1255.0,824.0,279.0,2975.0,190.0,6.0,0,2003-11-09,9.0,-18.390532242594183,-57.3796989784384,-0.5953589557650472,68.0,0.0,LANDSAT_7,0,90.494698,27.30479,138.0,32.0,
2_LE07_227073_20031109_00000000000000000002,726.0,60,1113.0,1304.0,1177.0,490.0,2913.0,301.0,6.0,0,2003-11-09,9.0,-18.039039142955254,-57.48801500212765,-0.3838748495788207,66.0,0.0,LANDSAT_7,0,90.494698,27.30479,183.0,32.0,
2_LE07_227073_20031227_00000000000000000001,516.0,113,788.9999999999999,1012.0,903.0000000000001,357.99999999999994,2934.0,223.0,3.0,0,2003-12-27,9.0,-18.390532242594183,-57.3796989784384,-0.3757628596338274,68.0,0.0,LANDSAT_7,0,104.25885,30.89595,98.0,32.0,
2_LE07_227073_20031227_00000000000000000002,492.0,58,776.0,1056.0,899.0,288.0,2955.0,176.0,3.0,17,2003-12-27,9.0,-18.039039142955254,-57.48801500212765,-0.4474153297682709,68.0,0.0,LANDSAT_7,0,104.25885,30.89595,155.0,32.0,
2_LE07_227073_20040112_00000000000000000001,425.0000000000001,113,675.0,836.6968796433878,728.3572200605274,248.00000000000003,2918.0,156.0,17.0,0,2004-01-12,9.0,-18.390532242594183,-57.3796989784384,-0.47319480694155414,68.0,0.0,LANDSAT_7,0,101.111687,32.517162,167.0,32.0,
2_LE07_227073_20040112_00000000000000000002,471.9999999999999,87,767.0,991.0,805.0,246.99999999999994,2918.0,131.99999999999997,17.0,0,2004-01-12,9.0,-18.039039142955254,-57.48801500212765,-0.5128205128205128,68.0,0.0,LANDSAT_7,0,101.111687,32.517162,184.0,32.0,
2_LE07_227073_20040128_00000000000000000001,440.0,119,703.9999999999999,881.9999999999999,532.2367270455965,81.7821253124192,2995.0,43.0,1.0,0,2004-01-28,9.0,-18.390532242594183,-57.3796989784384,-0.7913117966008729,68.0,0.0,LANDSAT_7,0,94.992157,33.788586,48.0,32.0,
2_LE07_227073_20040128_00000000000000000002,458.0,56,732.0,920.0,704.0,185.0,2970.0,86.0,1.0,0,2004-01-28,9.0,-18.039039142955254,-57.48801500212765,-0.6051227321237994,68.0,0.0,LANDSAT_7,0,94.992157,33.788586,155.0,32.0,
2_LE07_227073_20040213_00000000000000000001,772.0,23,976.0,1149.0,1244.0,659.0,2842.0,463.0,82.0,40,2004-02-13,9.0,-18.390532242594183,-57.3796989784384,-0.2109181141439206,96.0,0.0,LANDSAT_7,2,86.688316,34.942833,219.0,1.0,
2_LE07_227073_20040213_00000000000000000002,562.0,58,781.0,973.0,844.0,353.0,2918.0,238.0,82.0,0,2004-02-13,9.0,-18.039039142955254,-57.48801500212765,-0.40487804878048783,68.0,0.0,LANDSAT_7,0,86.688316,34.942833,194.0,32.0,
2_LE07_227073_20040229_00000000000000000001,312.0,111,440.00000000000006,515.0,463.00000000000006,77.0,2965.0,41.99999999999999,36.0,0,2004-02-29,9.0,-18.390532242594183,-57.3796989784384,-0.6895161290322582,68.0,0.0,LANDSAT_7,0,77.034218,36.313774,124.0,32.0,
2_LE07_227073_20040229_00000000000000000002,282.0,69,416.0,528.0,472.0,105.0,2970.0,44.0,36.0,0,2004-02-29,9.0,-18.039039142955254,-57.48801500212765,-0.5965640821736392,68.0,0.0,LANDSAT_7,0,77.034218,36.313774,84.0,32.0,
2_LE07_227073_20040401_00000000000000000001,277.0,6,337.0,377.0,492.0,249.0,2939.0,159.0,47.0,88,2004-04-01,9.0,-18.390532242594183,-57.3796989784384,-0.1918918918918919,96.0,0.0,LANDSAT_7,0,57.654064,40.517567,8.0,0.0,
2_LE07_227073_20040417_00000000000000000001,679.0,1,662.0,659.0,956.0,472.0,2913.0,309.0,83.0,111,2004-04-17,9.0,-18.390532242594183,-57.3796989784384,-0.1675485008818342,96.0,0.0,LANDSAT_7,0,49.836468,43.473709,194.0,4.0,
2_LE07_227073_20040417_00000000000000000002,191.0,56,201.0,185.0,340.0,139.0,2924.0,104.0,83.0,0,2004-04-17,9.0,-18.039039142955254,-57.48801500212765,-0.15471698113207547,68.0,0.0,LANDSAT_7,0,49.836468,43.473709,193.0,32.0,
2_LE07_227073_20040604_00000000000000000001,334.0,28,342.0,298.0,457.0,277.0,2913.0,193.0,10.0,52,2004-06-04,9.0,-18.390532242594183,-57.3796989784384,-0.16129032258064516,96.0,0.0,LANDSAT_7,0,38.610046,51.879108,8.0,4.0,
2_LE07_227073_20040604_00000000000000000002,181.0,82,259.0,248.0,252.0,88.99999999999999,2924.0,30.0,10.0,0,2004-06-04,9.0,-18.039039142955254,-57.48801500212765,-0.5240641711229947,68.0,0.0,LANDSAT_7,0,38.610046,51.879108,9.0,32.0,
2_LE07_227073_20040620_00000000000000000001,151.0,108,217.0,247.99999999999997,212.0,61.0,2939.0,31.000000000000004,0.0,0,2004-06-20,9.0,-18.390532242594183,-57.3796989784384,-0.5611510791366907,68.0,0.0,LANDSAT_7,0,38.598892,53.072929,9.0,32.0,
2_LE07_227073_20040620_00000000000000000002,171.0,77,266.0,317.0,264.0,93.0,2945.0,66.00000000000001,0.0,0,2004-06-20,9.0,-18.039039142955254,-57.48801500212765,-0.4818941504178273,68.0,0.0,LANDSAT_7,0,38.598892,53.072929,9.0,32.0,
2_LE07_227073_20040706_00000000000000000001,537.0,118,592.0,561.0000000000001,602.0,242.00000000000003,2913.0,162.0,12.0,0,2004-07-06,9.0,-18.390532242594183,-57.3796989784384,-0.39800995024875624,68.0,0.0,LANDSAT_7,0,39.973709,52.927654,195.0,0.0,
2_LE07_227073_20040706_00000000000000000002,357.0,92,463.0,491.0,400.66621929942295,116.3739039665971,2939.0,60.999999999999986,12.0,0,2004-07-06,9.0,-18.039039142955254,-57.48801500212765,-0.5972461273666093,68.0,0.0,LANDSAT_7,0,39.973709,52.927654,102.0,32.0,
2_LE07_227073_20040722_00000000000000000001,256.0,47,415.0,412.0,251.0,58.0,2924.0,30.0,0.0,0,2004-07-22,9.0,-18.390532242594183,-57.3796989784384,-0.7547568710359408,68.0,0.0,LANDSAT_7,0,42.460785,51.345612,9.0,32.0,
2_LE07_227073_20040722_00000000000000000002,301.0,64,516.0,551.0,300.0,88.0,2924.0,30.0,0.0,0,2004-07-22,9.0,-18.039039142955254,-57.48801500212765,-0.7086092715231788,68.0,0.0,LANDSAT_7,0,42.460785,51.345612,9.0,32.0,
2_LE07_227073_20040823_00000000000000000001,579.0,62,720.0,664.0,561.0,136.0,2929.0,70.0,0.0,0,2004-08-23,9.0,-18.390532242594183,-57.3796989784384,-0.6818713450292397,68.0,0.0,LANDSAT_7,0,50.167366,44.401192,252.0,32.0,
2_LE07_227073_20040823_00000000000000000002,694.0,90,834.0000000000001,830.0000000000001,664.0,195.0,2939.0,100.12052817442039,0.0,0,2004-08-23,9.0,-18.039039142955254,-57.48801500212765,-0.6209912536443147,68.0,0.0,LANDSAT_7,0,50.167366,44.401192,208.0,32.0,
2_LE07_227073_20040908_00000000000000000001,1149.0,122,1252.0,1127.0,1154.0,219.99999999999997,2980.0,85.00000000000003,2.0,40,2004-09-08,9.0,-18.390532242594183,-57.3796989784384,-0.7011417398522856,96.0,0.0,LANDSAT_7,0,55.580078,39.735996,938.0,40.0,
2_LE07_227073_20040908_00000000000000000002,1154.0,91,1257.0,1184.9999999999998,1100.0,251.00000000000003,2990.0,116.0,2.0,0,2004-09-08,9.0,-18.039039142955254,-57.48801500212765,-0.6603518267929633,66.0,0.0,LANDSAT_7,0,55.580078,39.735996,915.0,40.0,
2_LE07_227073_20040924_00000000000000000001,872.0,120,1041.0,990.0000000000001,1001.0,247.00000000000003,2945.0,132.0,2.0,0,2004-09-24,9.0,-18.390532242594183,-57.3796989784384,-0.6060606060606062,68.0,0.0,LANDSAT_7,0,62.526299,35.018162,384.0,32.0,
2_LE07_227073_20040924_00000000000000000002,994.0000000000001,88,1140.0,1170.0,1086.0,347.0,2950.0,184.0,2.0,0,2004-09-24,9.0,-18.039039142955254,-57.48801500212765,-0.5303797468354432,68.0,0.0,LANDSAT_7,0,62.526299,35.018162,392.0,32.0,
2_LE07_227073_20041026_00000000000000000002,681.0,84,1038.0,1216.0,848.0,266.0,2939.0,153.99999999999997,48.0,0,2004-10-26,9.0,-18.039039142955254,-57.48801500212765,-0.5920245398773005,68.0,0.0,LANDSAT_7,0,81.759247,28.166458,161.0,32.0,
2_LE07_227073_20041213_00000000000000000001,512.9999999999999,120,888.9999999999999,1137.0,601.0,82.0,3000.0,54.0,0.0,0,2004-12-13,9.0,-18.390532242594183,-57.3796989784384,-0.8264550264550264,68.0,0.0,LANDSAT_7,0,104.135757,29.33205,17.0,32.0,
2_LE07_227073_20041213_00000000000000000002,505.0,82,914.0,1258.0,739.0000000000001,111.0,3000.0,53.0,0.0,0,2004-12-13,9.0,-18.039039142955254,-57.48801500212765,-0.7887725975261656,68.0,0.0,LANDSAT_7,0,104.135757,29.33205,40.0,32.0,
2_LE07_227073_20041229_00000000000000000001,579.0000000000001,91,997.0,1200.0,756.0,246.0,2924.0,177.0,13.0,0,2004-12-29,9.0,-18.390532242594183,-57.3796989784384,-0.5883256528417818,68.0,0.0,LANDSAT_7,0,103.970802,31.106934,137.0,32.0,
2_LE07_227073_20041229_00000000000000000002,806.0,33,1242.0,1538.0,983.0,314.0,2934.0,225.0,13.0,105,2004-12-29,9.0,-18.039039142955254,-57.48801500212765,-0.5916775032509753,96.0,0.0,LANDSAT_7,0,103.970802,31.106934,126.0,40.0,
2_LE07_227073_20050130_00000000000000000001,732.0,38,942.0,1051.0,1302.0,651.0,2807.0,431.0,41.0,85,2005-01-30,9.0,-18.390532242594183,-57.3796989784384,-0.1517915309446254,96.0,0.0,LANDSAT_7,0,93.686211,33.955524,94.0,8.0,
2_LE07_227073_20050215_00000000000000000001,530.0,81,672.0,755.0,838.0,424.0,2918.0,283.0,7.0,0,2005-02-15,9.0,-18.390532242594183,-57.3796989784384,-0.22286821705426355,68.0,0.0,LANDSAT_7,0,85.060707,35.114883,85.0,0.0,
2_LE07_227073_20050215_00000000000000000002,358.0,52,501.0,614.0,702.0,300.0,2924.0,182.0,7.0,0,2005-02-15,9.0,-18.039039142955254,-57.48801500212765,-0.2490613266583229,68.0,0.0,LANDSAT_7,0,85.060707,35.114883,228.0,0.0,
2_LE07_227073_20050303_00000000000000000001,277.0,112,394.0,418.99999999999994,470.0,104.39112110143301,2960.0,68.0,2.0,0,2005-03-03,9.0,-18.390532242594183,-57.3796989784384,-0.5648535564853557,68.0,0.0,LANDSAT_7,0,75.234146,36.484043,91.0,32.0,
2_LE07_227073_20050303_00000000000000000002,281.0,82,391.0,473.99999999999994,499.0,122.99999999999999,2960.0,65.0,2.0,0,2005-03-03,9.0,-18.039039142955254,-57.48801500212765,-0.5408224647789092,68.0,0.0,LANDSAT_7,0,75.234146,36.484043,142.0,32.0,
2_LE07_227073_20050319_00000000000000000001,273.0,25,446.0,495.0,705.0,335.0,2950.0,202.0,5.0,121,2005-03-19,9.0,-18.390532242594183,-57.3796989784384,-0.11174785100286533,66.0,0.0,LANDSAT_7,0,65.228432,38.382221,23.0,4.0,
2_LE07_227073_20050319_00000000000000000002,264.0,71,395.0,493.0,531.0,207.0,2945.0,122.0,5.0,0,2005-03-19,9.0,-18.039039142955254,-57.48801500212765,-0.2874354561101549,68.0,0.0,LANDSAT_7,0,65.228432,38.382221,97.0,0.0,
2_LE07_227073_20050506_00000000000000000001,306.0,2,407.0,401.5,786.0,392.0,2913.0,269.0,63.0,43,2005-05-06,9.0,-18.390532242594183,-57.3796989784384,-0.01877346683354193,81.0,0.0,LANDSAT_7,0,43.129398,47.126259,134.5,0.0,
2_LE07_227073_20050506_00000000000000000002,322.0,22,417.0,466.0,657.0,397.0,2929.0,210.0,63.0,0,2005-05-06,9.0,-18.039039142955254,-57.48801500212765,-0.062420382165605096,66.0,0.0,LANDSAT_7,0,43.129398,47.126259,11.0,0.0,
2_LE07_227073_20050607_00000000000000000001,145.0,49,263.0,301.0,207.0,59.0,2960.0,32.0,2.0,0,2005-06-07,9.0,-18.390532242594183,-57.3796989784384,-0.6335403726708074,68.0,0.0,LANDSAT_7,0,38.395161,52.109924,8.0,32.0,
2_LE07_227073_20050607_00000000000000000002,213.0,57,367.0,418.0,258.0,91.0,2965.0,32.0,2.0,0,2005-06-07,9.0,-18.039039142955254,-57.48801500212765,-0.6026200873362445,68.0,0.0,LANDSAT_7,0,38.395161,52.109924,9.0,32.0,
2_LE07_227073_20050623_00000000000000000001,294.0,78,459.0,478.0,363.0,157.0,2924.0,100.0,37.0,59,2005-06-23,9.0,-18.390532242594183,-57.3796989784384,-0.5131782945736434,68.0,0.0,LANDSAT_7,0,38.645542,53.084721,30.0,32.0,
2_LE07_227073_20050623_00000000000000000002,304.0,69,467.0,507.0,296.0,94.0,2924.0,67.0,37.0,0,2005-06-23,9.0,-18.039039142955254,-57.48801500212765,-0.6648841354723708,68.0,0.0,LANDSAT_7,0,38.645542,53.084721,9.0,32.0,
2_LE07_227073_20050709_00000000000000000001,303.0,116,519.0000000000001,553.0,315.00000000000006,59.99999999999999,2918.0,30.999999999999993,8.0,0,2005-07-09,9.0,-18.390532242594183,-57.3796989784384,-0.7714285714285715,68.0,0.0,LANDSAT_7,0,40.235283,52.693199,8.0,32.0,
2_LE07_227073_20050709_00000000000000000002,373.0,82,597.0,670.0,365.0,124.0,2924.0,64.99999999999999,8.0,0,2005-07-09,9.0,-18.039039142955254,-57.48801500212765,-0.6560332871012483,68.0,0.0,LANDSAT_7,0,40.235283,52.693199,9.0,32.0,
2_LE07_227073_20050810_00000000000000000001,480.0,46,701.0,746.0,438.0,74.0,2908.0,23.0,0.0,0,2005-08-10,9.0,-18.390532242594183,-57.3796989784384,-0.7961432506887053,68.0,0.0,LANDSAT_7,0,46.432762,47.708618,83.0,32.0,
2_LE07_227073_20050810_00000000000000000002,514.9999999999999,87,817.0,950.9999999999998,497.0,109.0,2908.0,56.0,0.0,0,2005-08-10,9.0,-18.039039142955254,-57.48801500212765,-0.7583148558758315,68.0,0.0,LANDSAT_7,0,46.432762,47.708618,16.0,32.0,
2_LE07_227073_20050826_00000000000000000001,1226.9999999999998,125,1310.0,1223.0,1279.0000000000002,242.00000000000006,2924.0,124.99999999999997,5.0,0,2005-08-26,9.0,-18.390532242594183,-57.3796989784384,-0.6736345246122725,66.0,0.0,LANDSAT_7,0,50.899136,43.540154,976.0,32.0,
2_LE07_227073_20050826_00000000000000000002,1424.0,86,1516.9999999999995,1488.0,1458.0,432.0,2924.0,191.0,5.0,0,2005-08-26,9.0,-18.039039142955254,-57.48801500212765,-0.5645161290322581,66.0,0.0,LANDSAT_7,0,50.899136,43.540154,976.0,32.0,
2_LE07_227073_20050927_00000000000000000001,689.0,20,947.0,1044.0,1151.0,497.0,2881.0,332.0,26.0,0,2005-09-27,9.0,-18.390532242594183,-57.3796989784384,-0.29844961240310075,66.0,0.0,LANDSAT_7,0,63.800442,34.150276,155.0,1.0,
2_LE07_227073_20051114_00000000000000000001,598.0,41,1006.0,1226.0,637.0,97.0,2975.0,42.0,8.0,0,2005-11-14,9.0,-18.390532242594183,-57.3796989784384,-0.8241160471441523,68.0,0.0,LANDSAT_7,0,93.772568,27.071125,38.0,32.0,
2_LE07_227073_20051114_00000000000000000002,577.0,57,999.0,1257.0,734.0,113.0,2975.0,60.0,8.0,0,2005-11-14,9.0,-18.039039142955254,-57.48801500212765,-0.7967625899280576,68.0,0.0,LANDSAT_7,0,93.772568,27.071125,93.0,32.0,
2_LE07_227073_20051216_00000000000000000001,555.0,120,946.0707935096688,1240.9999999999998,647.9999999999999,145.0,2960.0,89.00000000000001,19.0,0,2005-12-16,9.0,-18.390532242594183,-57.3796989784384,-0.7465034965034966,68.0,0.0,LANDSAT_7,0,104.410515,29.537788,41.0,32.0,
2_LE07_227073_20051216_00000000000000000002,560.0,57,1010.0,1390.0,813.0,168.0,2955.0,120.0,19.0,0,2005-12-16,9.0,-18.039039142955254,-57.48801500212765,-0.7145284621920136,68.0,0.0,LANDSAT_7,0,104.410515,29.537788,153.0,32.0,
2_LE07_227073_20060117_00000000000000000001,463.0,79,712.0,901.0000000000001,561.0,215.0,2955.0,158.0,12.0,0,2006-01-17,9.0,-18.390532242594183,-57.3796989784384,-0.5363093540968085,68.0,0.0,LANDSAT_7,0,99.289383,32.822495,34.0,32.0,
